iter	MAPE	RMSE
4983	8.127147949	272693.6427
4984	8.121012966	272690.2134
4985	8.127500049	272686.1205
4986	8.084225324	272683.4256
4987	8.079390257	272678.7542
4988	8.070120057	272659.6098
4989	8.068401982	272658.254
4990	8.070729599	272656.8339
4991	8.070129199	272655.5217
4992	8.097515748	272653.2627
4993	8.086060232	272647.7456
4994	8.092669077	272646.5921
4995	8.091756952	272646.2318
4996	8.101287319	272645.4255
4997	8.110327067	272619.7899
4998	8.118712724	272605.1911
4999	8.12343242	272600.3379
5000	8.136489223	272594.0562
5001	8.125076301	272592.2733
5002	8.12194861	272578.049
5003	8.169310414	272562.7464
5004	8.184645188	272555.1927
5005	8.182833138	272538.2039
5006	8.179633982	272535.3822
5007	8.158990377	272527.8693
5008	8.153658913	272527.1358
5009	8.16915089	272516.0796
5010	8.179975542	272509.3556
5011	8.179454905	272507.0704
5012	8.178346383	272503.2995
5013	8.192801618	272492.6276
5014	8.188181861	272484.9151
5015	8.190655063	272483.73
5016	8.190738773	272483.0504
5017	8.187657624	272477.7294
5018	8.2010001	272476.7008
5019	8.195871102	272464.583
5020	8.164092068	272455.8728
5021	8.175763369	272446.69
5022	8.165536405	272442.4973
5023	8.165063315	272437.089
5024	8.182429043	272433.2155
5025	8.181731822	272432.1559
5026	8.18007956	272409.4035
5027	8.180594842	272394.9079
5028	8.19433758	272394.3422
5029	8.194125624	272390.4492
5030	8.195131702	272388.1992
5031	8.199661157	272377.8394
5032	8.201899915	272369.9892
5033	8.200152369	272367.0816
5034	8.196246189	272366.9994
5035	8.197008875	272366.6548
5036	8.19616071	272364.2013
5037	8.196304253	272362.8177
5038	8.180682892	272354.0709
5039	8.15486355	272347.8056
5040	8.172572557	272314.4314
5041	8.161635906	272310.5087
5042	8.167241904	272304.111
5043	8.199292312	272297.5136
5044	8.184476269	272289.4694
5045	8.185209823	272284.7924
5046	8.185935569	272263.3985
5047	8.184950622	272259.5772
5048	8.169426862	272253.3668
5049	8.173235689	272245.3231
5050	8.174474006	272235.998
5051	8.168116852	272224.8157
5052	8.174557266	272217.2944
5053	8.187795061	272215.8621
5054	8.182390511	272211.6111
5055	8.180403975	272206.6131
5056	8.1756772	272205.0136
5057	8.176872811	272204.3099
5058	8.178256066	272197.2648
5059	8.185695804	272194.3012
5060	8.184645035	272184.9786
5061	8.179539904	272184.0971
5062	8.139369245	272173.3773
5063	8.137461304	272169.0059
5064	8.141322714	272167.5648
5065	8.146616152	272162.5792
5066	8.147642109	272100.6794
5067	8.148147725	272090.9158
5068	8.143603748	272089.5121
5069	8.144212736	272086.636
5070	8.145663551	272084.5129
5071	8.151354374	272081.5828
5072	8.158087567	272070.1338
5073	8.161190508	272064.2852
5074	8.172609532	272058.5441
5075	8.194433086	272053.1042
5076	8.190905199	272041.8642
5077	8.196545322	272039.7524
5078	8.197628303	272036.1793
5079	8.185502646	272031.2887
5080	8.191321953	272030.2464
5081	8.199972001	272029.7256
5082	8.204467295	272027.8377
5083	8.211113381	272023.4976
5084	8.215916462	272020.0119
5085	8.220840627	272015.4026
5086	8.222812864	272014.6328
5087	8.222286826	272005.8284
5088	8.223407315	272005.5284
5089	8.216513518	271990.8764
5090	8.215401576	271990.0255
5091	8.222791701	271988.8732
5092	8.223284821	271985.8588
5093	8.224210135	271982.1832
5094	8.221745714	271974.361
5095	8.226528902	271973.5783
5096	8.218258901	271948.0972
5097	8.273752564	271945.7076
5098	8.264184974	271936.0115
5099	8.24329813	271933.8771
5100	8.243786166	271931.7451
5101	8.24483697	271922.5936
5102	8.260898261	271917.1862
5103	8.250464048	271916.1482
5104	8.282482111	271909.8895
5105	8.28243668	271903.6989
5106	8.286094723	271893.6214
5107	8.28668556	271893.5951
5108	8.283521416	271893.0274
5109	8.278909461	271886.2177
5110	8.285974774	271876.8177
5111	8.291511006	271875.517
5112	8.296627862	271873.9401
5113	8.295594387	271808.5715
5114	8.305025009	271796.1033
5115	8.303764695	271793.1906
5116	8.297244795	271788.9082
5117	8.299047015	271781.4343
5118	8.285247033	271773.6919
5119	8.260199915	271757.5606
5120	8.263320611	271747.9501
5121	8.263320918	271747.4642
5122	8.248344304	271738.3559
5123	8.248611236	271736.125
5124	8.245544332	271702.6927
5125	8.237887322	271701.6558
5126	8.239699461	271697.4966
5127	8.263417115	271692.5364
5128	8.260965213	271678.784
5129	8.239911124	271674.2321
5130	8.240537122	271672.1826
5131	8.246224653	271672.0738
5132	8.244572753	271669.4293
5133	8.243131014	271657.2489
5134	8.24539597	271649.9736
5135	8.238758464	271641.1012
5136	8.248187565	271637.3592
5137	8.248764475	271634.3539
5138	8.247385742	271632.9453
5139	8.248029402	271624.5545
5140	8.245739916	271624.0535
5141	8.248198862	271614.5458
5142	8.248075658	271613.8332
5143	8.243647862	271612.436
5144	8.184075035	271611.9704
5145	8.180291901	271603.7469
5146	8.19190691	271599.8056
5147	8.200449567	271595.855
5148	8.193749902	271594.1814
5149	8.201296515	271585.8793
5150	8.201041155	271581.4312
5151	8.200370972	271580.8105
5152	8.203081412	271577.3706
5153	8.217679834	271569.097
5154	8.218575392	271561.1081
5155	8.218297664	271560.7945
5156	8.220190959	271559.7813
5157	8.223113368	271556.2424
5158	8.217940029	271552.5052
5159	8.219172593	271546.7686
5160	8.218183632	271534.5423
5161	8.216940458	271532.5726
5162	8.217226315	271526.6899
5163	8.213709083	271520.9619
5164	8.218740558	271515.2106
5165	8.218619969	271515.2037
5166	8.215883522	271514.9858
5167	8.219992324	271514.9755
5168	8.208235477	271504.3486
5169	8.208554719	271503.0492
5170	8.207803281	271498.9849
5171	8.209336358	271487.8073
5172	8.211430922	271483.804
5173	8.207421626	271482.7982
5174	8.214436679	271481.9923
5175	8.211205228	271480.1556
5176	8.215675811	271478.8815
5177	8.217415151	271458.0201
5178	8.215102047	271448.816
5179	8.221289164	271444.6583
5180	8.223044238	271437.9175
5181	8.217147962	271425.5098
5182	8.218558106	271420.9276
5183	8.218462123	271420.593
5184	8.230461075	271418.1938
5185	8.230901482	271413.2572
5186	8.222891836	271408.1723
5187	8.221392883	271407.9032
5188	8.232040752	271401.9809
5189	8.225404034	271400.7495
5190	8.225466784	271396.7498
5191	8.223948164	271395.796
5192	8.224664088	271391.9348
5193	8.215100265	271388.1272
5194	8.237597428	271386.7493
5195	8.256104051	271383.0513
5196	8.257283265	271379.9026
5197	8.265300802	271376.8181
5198	8.24607542	271371.2795
5199	8.246814459	271364.4092
5200	8.244918205	271363.7699
5201	8.235033425	271357.8634
5202	8.239065254	271351.4782
5203	8.236269062	271346.9762
5204	8.233760678	271341.433
5205	8.233441777	271333.9323
5206	8.245424374	271330.1341
5207	8.195622119	271326.7557
5208	8.194630108	271324.9061
5209	8.19001388	271324.7996
5210	8.211451922	271310.2949
5211	8.210411488	271309.3451
5212	8.221608545	271306.7308
5213	8.218529305	271305.0932
5214	8.21660798	271303.9983
5215	8.218455226	271294.4161
5216	8.219748898	271293.3995
5217	8.218920452	271277.8701
5218	8.21857014	271263.3208
5219	8.218294029	271261.2847
5220	8.208201533	271260.6679
5221	8.20731682	271252.2965
5222	8.205518108	271251.4026
5223	8.205038903	271250.248
5224	8.202770638	271234.8247
5225	8.201045127	271229.7984
5226	8.200788166	271228.3933
5227	8.209347233	271221.4559
5228	8.211861784	271214.4054
5229	8.206098903	271203.1523
5230	8.202993987	271196.6991
5231	8.208293874	271193.7038
5232	8.207347635	271192.9949
5233	8.217990426	271189.4473
5234	8.217005455	271184.9951
5235	8.21790279	271181.0259
5236	8.209368343	271168.9448
5237	8.207828479	271166.9964
5238	8.217363669	271165.2772
5239	8.21725271	271164.5614
5240	8.222171669	271162.9729
5241	7.991613928	271160.2453
5242	7.990653629	271159.6166
5243	7.990048851	271154.0247
5244	7.991393321	271153.6089
5245	7.99922893	271149.892
5246	7.979506033	271145.8734
5247	7.999071328	271125.2883
5248	7.984792988	271123.9466
5249	7.986755338	271122.4842
5250	7.98358506	271121.691
5251	7.9833552	271120.4975
5252	7.984762861	271015.1949
5253	7.984368817	271001.2775
5254	7.985210637	271001.0774
5255	7.979763681	270999.0769
5256	7.984565278	270997.0297
5257	7.977511064	270992.5717
5258	7.980006529	270991.0805
5259	7.975501828	270977.8733
5260	7.958093547	270977.6601
5261	7.991242264	270964.0247
5262	8.004691146	270960.0025
5263	8.016858316	270958.1605
5264	8.016076547	270957.8592
5265	8.010147861	270952.3785
5266	8.012883102	270947.676
5267	8.013132527	270944.3442
5268	8.009416972	270941.9859
5269	8.006165946	270940.008
5270	8.007004599	270939.989
5271	7.990583942	270936.1902
5272	8.003811561	270931.8756
5273	8.003472994	270929.3941
5274	8.001904022	270921.174
5275	8.002304892	270919.392
5276	7.997088415	270917.9721
5277	7.998067068	270903.6126
5278	7.995955489	270902.2715
5279	7.99581784	270900.596
5280	7.996480566	270898.8436
5281	7.998969728	270898.1573
5282	7.999382189	270892.9206
5283	8.002151293	270890.4127
5284	8.001987483	270879.6314
5285	8.001103437	270876.262
5286	7.999950096	270869.5057
5287	8.0050275	270861.4524
5288	8.004335438	270861.3573
5289	7.997935122	270857.8097
5290	8.002162286	270857.0844
5291	7.96255154	270855.4633
5292	7.963720142	270839.1074
5293	7.966010719	270837.2376
5294	7.964209894	270836.4677
5295	7.964282335	270830.052
5296	7.959600044	270824.1642
5297	7.974019064	270820.1941
5298	7.973120662	270808.2638
5299	7.984399698	270806.1778
5300	7.985768828	270805.7248
5301	7.986293674	270805.2323
5302	7.996524908	270803.8077
5303	7.985057268	270802.7404
5304	7.985368219	270799.1289
5305	7.980285067	270795.9326
5306	7.979511428	270793.4631
5307	7.975224751	270789.6715
5308	7.975854301	270789.1996
5309	7.970883807	270784.6302
5310	7.964211182	270783.8264
5311	7.96823895	270782.5694
5312	7.969180229	270781.9255
5313	7.967572304	270777.7325
5314	7.96674465	270776.7217
5315	7.965948652	270773.5896
5316	7.957648299	270765.2383
5317	7.957711	270759.1593
5318	7.217999558	270753.7966
5319	7.229099422	270744.3185
5320	7.215512234	270743.8085
5321	7.228431072	270742.8615
5322	7.230158706	270741.57
5323	7.231628218	270738.3185
5324	7.217133247	270735.0516
5325	7.216507223	270728.9101
5326	7.224967836	270727.3821
5327	7.224818483	270711.5657
5328	7.224246109	270705.986
5329	7.222977191	270704.6325
5330	7.22287241	270702.0655
5331	7.224444845	270701.8168
5332	7.283899114	270695.3073
5333	7.285706149	270693.5075
5334	7.286041705	270692.0484
5335	7.283188049	270690.7516
5336	7.28244368	270685.2547
5337	7.281110773	270683.5872
5338	7.275690403	270682.5418
5339	7.275468213	270680.8222
5340	7.276963227	270654.9439
5341	7.269506319	270646.6061
5342	7.269523611	270642.681
5343	7.268569012	270641.0816
5344	7.269808513	270634.34
5345	7.279726275	270631.5419
5346	7.277381984	270628.8227
5347	7.274032436	270625.5104
5348	7.263062209	270615.0491
5349	7.263510008	270608.215
5350	7.215003206	270607.3736
5351	7.221517049	270598.7419
5352	7.209980647	270596.2932
5353	7.217009759	270592.4104
5354	7.18574636	270591.9478
5355	7.195120993	270589.3646
5356	7.197780958	270587.6272
5357	7.18929448	270582.6288
5358	7.188796974	270581.615
5359	7.265210696	270573.3404
5360	7.256232294	270570.1878
5361	7.253446575	270568.105
5362	7.257138198	270556.3507
5363	7.257659927	270551.1819
5364	7.257577095	270544.7741
5365	7.24008913	270541.6391
5366	7.240200854	270537.3164
5367	7.248124716	270536.0403
5368	7.24896498	270533.8506
5369	7.249401719	270533.6998
5370	7.247896245	270533.2943
5371	7.255394448	270508.8731
5372	7.264720643	270503.0457
5373	7.26576124	270502.5669
5374	7.234542194	270496.7972
5375	7.344637306	270495.4927
5376	7.340543295	270487.6976
5377	7.338742173	270487.002
5378	7.331541527	270485.6697
5379	7.333524661	270485.0832
5380	7.348507728	270480.7097
5381	7.326277869	270474.7195
5382	7.325208889	270473.845
5383	7.345328817	270470.6976
5384	7.343203456	270470.0226
5385	7.342502617	270466.6871
5386	7.372877451	270466.3124
5387	7.3636931	270458.5718
5388	7.358166831	270455.5008
5389	7.364593179	270450.8766
5390	7.386570631	270447.9619
5391	7.394043018	270437.4834
5392	7.404868135	270436.0194
5393	7.40143343	270430.2416
5394	7.407670591	270429.5767
5395	7.417050715	270426.5678
5396	7.436595195	270420.8655
5397	7.43640386	270419.828
5398	7.419275441	270408.3022
5399	7.419135256	270405.6066
5400	7.419125145	270401.7597
5401	7.410588459	270398.8741
5402	7.407712185	270398.5244
5403	7.428968882	270382.1295
5404	7.433031914	270380.2101
5405	7.423523032	270378.7222
5406	7.412485303	270376.4706
5407	7.407111361	270375.544
5408	7.409664649	270364.7714
5409	7.412821623	270363.5277
5410	7.409577449	270360.3711
5411	7.411212667	270358.8908
5412	7.414002758	270353.5799
5413	7.413417363	270351.253
5414	7.405810165	270348.6883
5415	7.410398127	270347.1949
5416	7.408600801	270346.2837
5417	7.409162153	270344.8303
5418	7.40479115	270334.8194
5419	7.400190137	270323.6825
5420	7.39915095	270321.2718
5421	7.39622741	270319.8965
5422	7.453937796	270316.7914
5423	7.475853052	270314.5764
5424	7.46963242	270312.9705
5425	7.474403503	270311.2524
5426	7.471605054	270310.8436
5427	7.469361222	270308.8891
5428	7.467992661	270307.886
5429	7.460679576	270302.2745
5430	7.44001592	270295.0746
5431	7.441155246	270290.4366
5432	7.440347219	270288.1973
5433	7.441276786	270284.9309
5434	7.441802035	270277.7615
5435	7.443392556	270276.4958
5436	7.445674204	270270.4735
5437	7.452009691	270267.0185
5438	7.461979589	270262.7458
5439	7.46329812	270262.3011
5440	7.464368576	270258.9441
5441	7.468285669	270257.2685
5442	7.464924885	270250.7906
5443	7.454211274	270245.1324
5444	7.453644755	270244.8416
5445	7.456700109	270244.5577
5446	7.454894638	270240.2553
5447	7.46843276	270235.3069
5448	7.476840448	270234.2569
5449	7.478171031	270230.0471
5450	7.476467038	270227.7351
5451	7.467398419	270223.9104
5452	7.465202461	270210.641
5453	7.459576864	270206.2338
5454	7.458373872	270204.6909
5455	7.454206116	270203.8843
5456	7.494322729	270198.049
5457	7.502628293	270161.1829
5458	7.501263217	270156.8177
5459	7.501437311	270118.0818
5460	7.503531877	270116.2049
5461	7.49797081	270114.013
5462	7.475742984	270108.2213
5463	7.468966611	270102.4349
5464	7.469739437	270096.956
5465	7.469115883	270093.7823
5466	7.464679351	270090.7835
5467	7.490488289	270070.317
5468	7.47643865	270064.4641
5469	7.476806192	270063.4038
5470	7.47197269	270055.6613
5471	7.471264906	270055.3924
5472	7.476171162	270053.2608
5473	7.48248352	270048.6091
5474	7.484190141	270042.3448
5475	7.515170954	270040.4906
5476	7.519838091	270040.0237
5477	7.519856309	270038.1089
5478	7.542180241	270025.147
5479	7.541764627	270009.51
5480	7.525469254	270002.1686
5481	7.519687157	270000.8846
5482	7.511414881	269997.2248
5483	7.519201341	269988.1701
5484	7.519904922	269986.996
5485	7.527145279	269984.7372
5486	7.532144697	269978.5939
5487	7.524345975	269974.3321
5488	7.521933102	269971.0209
5489	7.523834001	269965.3675
5490	7.520831556	269963.1812
5491	7.517325052	269962.7956
5492	7.520592351	269951.2932
5493	7.515769447	269948.7364
5494	7.524132227	269751.585
5495	7.519319779	269748.5357
5496	7.517231445	269739.7199
5497	7.52175938	269732.0243
5498	7.520608795	269731.844
5499	7.521713504	269731.5051
5500	7.512755029	269726.3067
5501	7.523166943	269718.9741
5502	7.522658836	269717.1254
5503	7.516544055	269715.4063
5504	7.515362956	269710.9161
5505	7.51127346	269709.8176
5506	7.51199896	269708.7853
5507	7.517157039	269701.2409
5508	7.512260602	269659.3742
5509	7.448956178	269654.7766
5510	7.44869979	269650.5362
5511	7.447011315	269643.9499
5512	7.449732774	269642.0466
5513	7.447156242	269637.0735
5514	7.445557236	269634.449
5515	7.447582439	269630.5763
5516	7.447664792	269620.5208
5517	7.483753049	269616.883
5518	7.445219482	269613.7762
5519	7.447120228	269612.2775
5520	7.320096306	269606.1514
5521	7.319285211	269603.1007
5522	7.317705832	269599.3924
5523	7.313156982	269597.398
5524	7.311339991	269597.3901
5525	7.312361507	269597.3631
5526	7.314992769	269597.0051
5527	7.320083703	269596.2896
5528	7.419743524	269589.334
5529	7.417675577	269586.3573
5530	7.419523907	269581.7515
5531	7.410075902	269580.1469
5532	7.418996944	269578.7743
5533	7.348100298	269571.8334
5534	7.343357363	269570.7035
5535	7.343935262	269566.579
5536	7.336965488	269564.6326
5537	7.31464393	269563.0769
5538	7.326445682	269559.5929
5539	7.325677216	269559.0776
5540	7.32558424	269559.0159
5541	7.327581592	269558.0761
5542	7.328036753	269554.9026
5543	7.336915531	269551.1138
5544	7.301761684	269549.1491
5545	7.303061369	269536.3869
5546	7.298550567	269529.1066
5547	7.293422446	269527.5271
5548	7.297739443	269525.2341
5549	7.286952131	269524.7565
5550	7.300915375	269467.0801
5551	7.302210169	269465.549
5552	7.302544994	269461.2381
5553	7.300984142	269456.8684
5554	7.305882672	269455.9947
5555	7.272089843	269451.2562
5556	7.270846323	269450.6588
5557	7.282051781	269448.3382
5558	7.264518738	269445.5547
5559	7.262394328	269442.216
5560	7.266249305	269441.1956
5561	7.263331651	269436.0767
5562	7.25247217	269429.6523
5563	7.257427393	269427.5022
5564	7.266938793	269419.5441
5565	7.278076713	269417.5512
5566	7.290459811	269414.543
5567	7.290908192	269407.1545
5568	7.293688391	269406.9414
5569	7.290818129	269397.0133
5570	7.294575436	269392.7942
5571	7.295204288	269380.4077
5572	7.296864873	269374.6342
5573	7.302925928	269371.8591
5574	7.30331321	269364.9955
5575	7.306309884	269364.1309
5576	7.309830374	269363.2603
5577	7.315697876	269359.906
5578	7.324964184	269352.0316
5579	7.327007933	269351.3367
5580	7.32289184	269349.87
5581	7.320850979	269340.4979
5582	7.337448203	269336.3607
5583	7.311353517	269327.8611
5584	7.316815105	269325.5922
5585	7.317481941	269324.6795
5586	7.254218899	269318.7045
5587	7.243230424	269315.6841
5588	7.269277827	269310.9336
5589	7.269693745	269305.7466
5590	7.268429008	269305.0522
5591	7.267132096	269300.8595
5592	7.256717013	269296.3707
5593	7.253618074	269291.4651
5594	7.245192427	269290.7733
5595	7.239686622	269180.1906
5596	7.241549624	269176.7441
5597	7.246573705	269172.9339
5598	7.297762106	269171.1882
5599	7.301403942	269171.1198
5600	7.301884072	269169.5834
5601	7.305829307	269168.2458
5602	7.304648678	269151.6303
5603	7.295248632	269149.1408
5604	7.297142891	269147.1472
5605	7.303700497	269132.4152
5606	7.308768362	269128.4666
5607	7.311512293	269127.9148
5608	7.289207264	269126.3788
5609	7.28917386	269125.5918
5610	7.294011911	269118.1414
5611	7.296464237	269113.5432
5612	7.298234029	269108.9404
5613	7.290700004	269105.507
5614	7.284979573	269101.7009
5615	7.289874986	269099.921
5616	7.275274549	269089.4487
5617	7.276696849	269086.4803
5618	7.277033856	269083.3742
5619	7.281939956	269077.5239
5620	7.272103427	269058.7185
5621	7.230778186	269055.0754
5622	7.22846641	269053.1478
5623	7.228072277	269052.3931
5624	7.227091993	269050.7975
5625	7.221364389	269012.1193
5626	7.213218689	269011.7694
5627	7.194587859	269010.9799
5628	7.195908581	269000.8991
5629	7.19367376	268991.577
5630	7.231493536	268987.1776
5631	7.229788288	268984.8288
5632	7.229773604	268981.1179
5633	7.230620978	268972.3038
5634	7.231407721	268957.0998
5635	7.242194996	268952.7636
5636	7.226162746	268950.927
5637	7.2178024	268950.1852
5638	7.219815109	268946.752
5639	7.2197391	268945.6652
5640	7.219556395	268944.9687
5641	7.216161522	268934.2558
5642	7.209374756	268919.5519
5643	7.200084159	268905.4977
5644	7.198569381	268904.0208
5645	7.199883252	268899.5597
5646	7.213917447	268896.969
5647	7.213581044	268575.8153
5648	7.234925619	268572.2819
5649	7.236034321	268567.9974
5650	7.234322572	268565.4678
5651	7.239901831	268557.5079
5652	7.225960266	268549.8314
5653	7.232343576	268539.153
5654	7.235884905	268531.1733
5655	7.316001273	268529.9259
5656	7.315805526	268528.4165
5657	7.3104393	268520.5708
5658	7.310255535	268505.4795
5659	7.293784453	268504.5701
5660	7.285031101	268501.3881
5661	7.304163542	268499.6746
5662	7.304773818	268494.3868
5663	7.299457765	268492.402
5664	7.305716942	268488.6259
5665	7.30612743	268483.9093
5666	7.27585002	268480.5839
5667	7.268588755	268462.6508
5668	7.27085742	268457.9016
5669	7.270214049	268456.6061
5670	7.286378621	268449.0355
5671	7.287941275	268442.0376
5672	7.313619646	268434.8221
5673	7.312971473	268432.1352
5674	7.301209236	268429.0112
5675	7.303263806	268424.5333
5676	7.295178043	268422.4981
5677	7.290484794	268420.6167
5678	7.294637118	268418.7984
5679	7.289478758	268418.6186
5680	7.284311102	268408.2035
5681	7.286414341	268407.9629
5682	7.288184507	268405.4954
5683	7.280737915	268402.2973
5684	7.281862669	268399.3174
5685	7.282484247	268399.1856
5686	7.282086645	268396.9755
5687	7.281778512	268396.361
5688	7.279821645	268391.3955
5689	7.277082689	268378.7177
5690	7.27308354	268376.254
5691	7.276402229	268375.6185
5692	7.270696861	268374.2542
5693	7.275903986	268372.5708
5694	7.271725561	268370.3048
5695	7.27368486	268360.7594
5696	7.275121068	268359.1679
5697	7.272387821	268357.9667
5698	7.278606865	268344.058
5699	7.274882642	268343.5532
5700	7.289773824	268340.9248
5701	7.282770867	268333.5662
5702	7.279677295	268330.356
5703	7.28303134	268329.7192
5704	7.277805155	268329.2138
5705	7.275695063	268318.7058
5706	7.280341134	268317.8559
5707	7.280786994	268313.8909
5708	7.278128583	268313.8651
5709	7.279176373	268309.6797
5710	7.276524646	268307.4749
5711	7.269818081	268289.6396
5712	7.258292753	268285.3821
5713	7.247972815	268281.4171
5714	7.247762042	268276.903
5715	7.25142296	268275.8671
5716	7.248180374	268262.7463
5717	7.254238154	268261.14
5718	7.252882365	268260.283
5719	7.239642748	268238.9599
5720	7.240893569	268132.1271
5721	7.239290463	268130.6729
5722	7.253478776	268125.9077
5723	7.259533619	267961.4597
5724	7.251350458	267960.9212
5725	7.249997623	267958.9897
5726	7.249706219	267957.1778
5727	7.248536498	267942.8001
5728	7.245873273	267940.866
5729	7.248811779	267939.5192
5730	7.249278991	267936.1325
5731	7.424311852	267927.761
5732	7.421445196	267927.0699
5733	7.383992364	267926.7899
5734	7.388131228	267921.1713
5735	7.389421082	267920.3646
5736	7.383209894	267916.3501
5737	7.388412177	267914.4318
5738	7.363480865	267912.9217
5739	7.367129866	267910.9166
5740	7.378061793	267910.3678
5741	7.378038381	267910.0738
5742	7.379288714	267909.2345
5743	7.382606372	267908.7956
5744	7.373159987	267907.7664
5745	7.351150934	267901.9193
5746	7.352068632	267901.3386
5747	7.128732867	267883.717
5748	7.129640973	267881.2161
5749	7.104244235	267875.4901
5750	7.111449113	267874.9694
5751	7.113679789	267872.814
5752	7.128576632	267868.0076
5753	7.100243703	267865.3905
5754	7.107213386	267858.1654
5755	7.111047908	267856.598
5756	7.108978116	267855.5621
5757	7.107646304	267850.4161
5758	7.110592689	267844.7404
5759	7.117031204	267840.3112
5760	7.128630191	267834.2828
5761	7.127389634	267820.9531
5762	7.115901566	267819.0218
5763	7.112926676	267816.8401
5764	7.115114277	267798.5369
5765	7.1145793	267797.2343
5766	7.11138834	267797.1159
5767	7.117687743	267796.0288
5768	7.112533781	267762.1412
5769	7.099737804	267759.6332
5770	7.100380413	267756.774
5771	7.103721714	267756.743
5772	7.09035803	267755.2025
5773	7.096092006	267752.4445
5774	7.011207558	267747.9209
5775	7.011506253	267747.3358
5776	7.010628893	267744.9063
5777	7.009898775	267742.5976
5778	7.007196711	267740.7615
5779	6.992705745	267737.2398
5780	6.991846602	267733.7368
5781	6.995505635	267729.0247
5782	6.996201376	267727.0933
5783	6.988798203	267720.9724
5784	6.990340432	267712.9415
5785	7.003456721	267710.7253
5786	7.004117731	267709.1769
5787	7.006382559	267708.2698
5788	7.018602296	267703.3227
5789	7.016381914	267696.7286
5790	7.021687932	267696.0201
5791	6.948510169	267687.1152
5792	6.947642192	267675.2189
5793	6.947469949	267649.996
5794	6.946564243	267641.8231
5795	6.950509066	267640.5954
5796	6.953911733	267634.6586
5797	6.956770665	267632.3349
5798	6.946072082	267625.106
5799	6.954626764	267624.8846
5800	6.958951191	267619.6633
5801	6.963706162	267618.3592
5802	6.964238677	267617.2677
5803	6.944968473	267612.2701
5804	6.933064454	267610.0481
5805	6.938511427	267600.5156
5806	6.94846517	267588.085
5807	6.946226538	267587.0274
5808	6.939576807	267585.105
5809	7.128187833	267583.1707
5810	7.133200887	267579.7975
5811	7.127636844	267577.695
5812	7.128172187	267569.8704
5813	7.123841937	267566.7191
5814	7.133128678	267565.5301
5815	7.134678818	267561.8318
5816	7.128397374	267560.5775
5817	7.129496412	267557.2428
5818	7.130138468	267556.7669
5819	7.128385373	267556.6839
5820	7.130983973	267553.4031
5821	7.124418277	267550.8743
5822	7.127746395	267550.3449
5823	7.126705501	267549.8292
5824	7.134703318	267548.5446
5825	7.135008434	267546.2344
5826	7.132993951	267544.4864
5827	7.142168124	267543.0924
5828	7.134411617	267540.9714
5829	7.122478919	267540.4843
5830	7.148808877	267534.4337
5831	7.14771897	267528.121
5832	7.151728804	267522.1219
5833	7.151339312	267508.148
5834	7.14184136	267506.1187
5835	7.150075663	267500.3008
5836	7.140632397	267493.5688
5837	7.127686773	267486.5579
5838	7.125549414	267485.8913
5839	7.126393829	267485.1728
5840	7.110469891	267482.6024
5841	7.109616738	267481.4654
5842	7.154178093	267479.9836
5843	7.151278714	267478.9664
5844	7.161048971	267474.7944
5845	7.1604503	267473.7442
5846	7.157275662	267469.8029
5847	7.181695813	267467.7805
5848	7.190585791	267466.5756
5849	7.19538404	267460.9792
5850	7.209040131	267449.3104
5851	7.355024237	267024.432
5852	7.353995464	267023.5348
5853	7.333500602	267003.8349
5854	7.252154057	267003.0452
5855	7.246354029	267001.1114
5856	7.243850499	266999.5268
5857	7.181723951	266994.6877
5858	7.185818081	266991.6982
5859	7.184911141	266988.4804
5860	7.201587793	266986.0148
5861	7.195320143	266980.4881
5862	7.194818124	266977.3444
5863	7.19504054	266975.3906
5864	7.193901302	266969.146
5865	7.197602382	266968.1341
5866	7.192053896	266966.2518
5867	7.192799336	266964.5921
5868	7.19148118	266962.4504
5869	7.195105913	266961.7564
5870	7.232092108	266957.9124
5871	7.243806243	266951.753
5872	7.241034011	266950.2543
5873	7.226030857	266949.1786
5874	7.231335803	266934.5562
5875	7.231356175	266931.6509
5876	7.228163961	266930.53
5877	7.225573852	266930.0176
5878	7.224247238	266926.639
5879	7.206119914	266922.2835
5880	7.211128107	266922.0957
5881	7.150541918	266919.8975
5882	7.173461409	266914.4159
5883	7.166456694	266910.7593
5884	7.167086086	266909.3355
5885	7.157815819	266905.9957
5886	7.152292775	266902.3653
5887	7.153471144	266899.5149
5888	7.154804821	266891.7484
5889	7.158117771	266886.5645
5890	7.152317128	266870.2343
5891	7.155740905	266866.7594
5892	7.155358572	266863.8921
5893	7.148900114	266862.0319
5894	7.148660768	266853.876
5895	7.16032263	266849.6619
5896	7.167233765	266848.6215
5897	7.167954353	266845.3786
5898	7.17532375	266840.4443
5899	7.175334076	266838.8991
5900	7.176184255	266838.6422
5901	7.175515852	266837.1228
5902	7.17672574	266831.7445
5903	7.177715643	266830.9553
5904	7.17457186	266827.0835
5905	7.174802564	266826.4677
5906	7.183993565	266821.3458
5907	7.185143709	266814.9445
5908	7.185104831	266814.6841
5909	7.177314985	266802.6578
5910	7.182505236	266797.9111
5911	7.126582265	266790.7937
5912	7.125927839	266788.8274
5913	7.133208533	266775.916
5914	7.139593748	266771.5613
5915	7.136663652	266767.5551
5916	7.138268502	266745.0373
5917	7.126585374	266737.8712
5918	7.130003677	266736.6252
5919	7.117001185	266733.4829
5920	7.107287033	266724.0507
5921	7.1022699	266715.8731
